Date,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IS,IT,LI,LT,LU,LV,ME,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,TR,UK
2016-06-01,,22486.45,,,,21723.14,,,1145.96,,,,85006.24,,43806.42,,,,,19897.4,,,,,,,,,323047.35,,9648.05,18895.35,,193164.58,,641.78,,
2016-06-02,,22020.76,,,,21086.24,,,1615.27,,,,104410.35,,47756.67,,,,,17782.34,,,,,,,,,321315.77,,10209.58,19135.68,,190667.02,,623.98,,
2016-06-03,,20663.07,,,,20515.42,,,1069.57,,,,101952.6,,50640.81,,,,,20176.56,,,,,,,,,314898.93,,12904.68,19866.68,,183581.29,,523.96,,
2016-06-04,,18480.73,,,,17086.13,,,1439.39,,,,74723.69,,49317.75,,,,,18248.52,,,,,,,,,301641.94,,14334.55,18465.16,,158281.11,,596.71,,
2016-06-05,,17862.02,,,,16717.37,,,1503.79,,,,69447.9,,43652.87,,,,,17150.75,,,,,,,,,291261.69,,13008.67,16593.26,,150003.08,,402.8,,
2016-06-06,,21054.53,,,,20787.27,,,1471.57,,,,84745.78,,50524.41,,,,,19938.73,,,,,,,,,314593.07,,12293.19,20846.68,,172476.83,,552.99,,
2016-06-07,,21246.08,,,,22519.2,,,1749.2,,,,77232.87,,50110.93,,,,,21848.26,,,,,,,,,321556.23,,7486.75,23434.45,,174570.31,,696.39,,
2016-06-08,,20223.38,,,,23363.09,,,1475.82,,,,80576.58,,49566.43,,,,,21410.49,,,,,,,,,319102.24,,8713.87,24493.15,,158200.31,,748.35,,
2016-06-09,,20555.93,,,,24032.2,,,1843.62,,,,83719.75,,49790.08,,,,,20638.82,,,,,,,,,320052.82,,7911.31,19238.98,,163747.73,,432.25,,
2016-06-10,,22292.75,,,,22178.09,,,2091.77,,,,75197.45,,54218.13,,,,,21880.97,,,,,,,,,321056.14,,4566.16,18797.05,,155878.36,,348.07,,
2016-06-11,,20478.97,,,,18229.33,,,2342.31,,,,63169.42,,45570.3,,,,,19685.12,,,,,,,,,309926.37,,5724.23,20399.44,,137464.39,,468.14,,
2016-06-12,,17768.36,,,,17663.92,,,2393.5,,,,52461.91,,40438.39,,,,,19981.01,,,,,,,,,301120.44,,4339.74,18405.55,,136213.96,,419.56,,
2016-06-13,,21041.76,,,,20735.87,,,2906.24,,,,60788.7,,48167.75,,,,,23601.51,,,,,,,,,319087.94,,4984.29,25103.77,,159785.91,,250.45,,
2016-06-14,,22004.07,,,,22554.89,,,2401.38,,,,59223.21,,48608.52,,,,,24599.49,,,,,,,,,307820.93,,5434.44,29572.32,,163182.39,,206.34,,
2016-06-15,,24521.82,,,,22573.32,,,2688.06,,,,64406.33,,51356.0,,,,,26250.95,,,,,,,,,318250.87,,5616.23,23149.14,,163252.62,,231.81,,
2016-06-16,,26137.69,,,,25020.84,,,2494.73,,,,72297.79,,51819.92,,,,,26352.29,,,,,,,,,311916.8,,6177.71,25343.33,,165851.92,,295.5,,
2016-06-17,,22619.0,,,,23511.63,,,1810.56,,,,73052.24,,55183.86,,,,,25179.83,,,,,,,,,299907.96,,5267.15,28451.91,,153018.6,,292.08,,
2016-06-18,,18745.24,,,,19063.78,,,1437.71,,,,51823.37,,39008.62,,,,,22421.67,,,,,,,,,265512.26,,3583.33,23894.72,,112019.85,,295.55,,
2016-06-19,,16246.95,,,,16850.29,,,1547.82,,,,51794.69,,35514.02,,,,,22018.76,,,,,,,,,263218.82,,4331.76,18901.27,,116881.38,,242.71,,
2016-06-20,,19058.52,,,,20303.26,,,1815.44,,,,69884.16,,45498.73,,,,,26648.26,,,,,,,,,292820.25,,6483.49,27758.35,,157204.37,,363.29,,
2016-06-21,,22109.71,,,,24481.63,,,2008.36,,,,71791.65,,55731.76,,,,,29036.21,,,,,,,,,304738.22,,4656.6,35114.42,,160165.52,,409.38,,
2016-06-22,,22971.34,,,,27541.25,,,1792.87,,,,67890.36,,58786.02,,,,,28556.43,,,,,,,,,311142.78,,6309.92,39937.3,,165323.6,,288.59,,
2016-06-23,,22892.24,,,,34544.05,,,2266.59,,,,74046.36,,62270.47,,,,,29064.09,,,,,,,,,306929.65,,9322.12,41228.36,,158761.56,,241.85,,
2016-06-24,,24120.79,,,,34834.28,,,2413.4,,,,69936.99,,61745.14,,,,,31136.62,,,,,,,,,304694.17,,7754.09,33765.26,,144075.35,,278.79,,
2016-06-25,,22699.89,,,,29005.31,,,1990.06,,,,53850.32,,50149.14,,,,,25756.38,,,,,,,,,288133.13,,4280.05,25703.05,,129463.5,,228.95,,
2016-06-26,,19604.59,,,,24801.48,,,1799.6,,,,52384.9,,44621.01,,,,,22696.65,,,,,,,,,271926.36,,4489.53,26728.74,,126351.62,,216.24,,
2016-06-27,,23898.6,,,,28498.67,,,2207.59,,,,71944.08,,52675.62,,,,,28828.29,,,,,,,,,298572.41,,7939.29,36733.6,,163182.96,,333.99,,
2016-06-28,,25053.04,,,,29927.76,,,2695.86,,,,87498.31,,57547.35,,,,,28549.99,,,,,,,,,315481.14,,8763.51,22051.18,,163747.27,,271.62,,
2016-06-29,,24419.95,,,,28366.25,,,2868.13,,,,65517.01,,51793.54,,,,,30004.0,,,,,,,,,312892.39,,6439.23,23140.49,,165256.29,,343.95,,
2016-06-30,,26695.21,,,,28387.42,,,2966.06,,,,68137.58,,49324.57,,,,,30205.55,,,,,,,,,303758.76,,4171.72,25203.21,,164991.9,,362.37,,
2016-07-01,,24906.12,,,,23867.78,,,3046.76,,,,60440.4,,47252.81,,,,,30238.51,,,,,,,,,300236.94,,3611.82,26878.33,,150491.11,,297.04,,
2016-07-02,,22911.42,,,,19857.3,,,3207.9,,,,45363.45,,40839.96,,,,,25721.75,,,,,,,,,253258.51,,3334.99,23333.84,,113313.76,,387.51,,
2016-07-03,,20873.82,,,,14888.48,,,2641.33,,,,40284.34,,35282.82,,,,,25562.33,,,,,,,,,262496.72,,3573.34,18289.92,,110258.22,,318.92,,
2016-07-04,,24004.37,,,,7464.31,,,3125.0,,,,56451.5,,41535.41,,,,,29940.25,,,,,,,,,299756.26,,3695.88,20135.58,,152588.18,,636.22,,
2016-07-05,,22439.07,,,,8777.93,,,2700.77,,,,61413.97,,41179.62,,,,,31612.0,,,,,,,,,295834.22,,2700.12,22442.4,,145200.04,,306.11,,
2016-07-06,,24369.61,,,,21771.46,,,2528.59,,,,67558.13,,41916.82,,,,,32307.69,,,,,,,,,265643.0,,3398.05,23166.65,,123391.41,,358.08,,
2016-07-07,,25131.69,,,,23819.08,,,2571.65,,,,78204.93,,42028.44,,,,,33549.14,,,,,,,,,295971.09,,4899.73,22106.48,,136729.08,,479.64,,
2016-07-08,,24659.31,,,,21126.84,,,2122.43,,,,73115.92,,49180.46,,,,,33790.48,,,,,,,,,297524.86,,5876.28,21983.47,,139630.74,,509.06,,
2016-07-09,,22130.55,,,,18888.67,,,2129.13,,,,70404.22,,41549.87,,,,,26188.91,,,,,,,,,261242.43,,8301.05,18350.32,,105202.13,,279.58,,
2016-07-10,,19995.61,,,,14643.42,,,2004.26,,,,52999.45,,32738.88,,,,,26602.81,,,,,,,,,259413.46,,4920.93,17168.01,,106117.88,,278.74,,
2016-07-11,,22417.66,,,,7311.52,,,2649.93,,,,68337.1,,44279.97,,,,,34412.69,,,,,,,,,269024.54,,4917.62,27302.06,,132531.8,,272.07,,
2016-07-12,,24677.66,,,,9754.54,,,2598.54,,,,57076.17,,47547.9,,,,,34797.82,,,,,,,,,284676.95,,4831.93,30366.7,,143585.25,,258.48,,
2016-07-13,,26758.0,,,,22833.32,,,2306.45,,,,48213.37,,43910.75,,,,,32231.97,,,,,,,,,287828.32,,3221.1,32555.82,,151027.8,,264.18,,
2016-07-14,,24927.72,,,,19155.47,,,1823.63,,,,48216.01,,34031.95,,,,,27632.32,,,,,,,,,280884.02,,3017.68,33179.04,,136936.59,,338.94,,
2016-07-15,,24649.92,,,,18909.32,,,1513.39,,,,50629.51,,33212.88,,,,,28471.05,,,,,,,,,276350.29,,5774.47,28044.67,,132893.25,,376.31,,
2016-07-16,,22527.18,,,,16236.13,,,1409.54,,,,45014.14,,30649.99,,,,,24835.05,,,,,,,,,248692.25,,8138.24,19130.3,,100830.37,,331.78,,
2016-07-17,,19872.0,,,,13906.43,,,1527.24,,,,38308.18,,31476.78,,,,,23331.85,,,,,,,,,249032.27,,5624.05,12597.59,,97159.69,,373.98,,
2016-07-18,,26681.49,,,,22501.75,,,3043.82,,,,51032.63,,39960.63,,,,,29481.86,,,,,,,,,290214.66,,3312.87,16246.22,,140548.42,,565.61,,
2016-07-19,,26799.37,,,,24189.69,,,3271.77,,,,60268.89,,39202.88,,,,,33407.43,,,,,,,,,296366.99,,2449.62,17254.02,,149181.62,,561.68,,
2016-07-20,,25478.86,,,,22734.42,,,3174.06,,,,69929.73,,41194.43,,,,,34300.83,,,,,,,,,286322.18,,4488.35,20998.7,,142904.8,,412.79,,
2016-07-21,,26850.39,,,,25790.9,,,3242.38,,,,67944.2,,37510.75,,,,,32762.9,,,,,,,,,288523.98,,4587.35,21628.79,,147196.46,,325.3,,
2016-07-22,,24946.46,,,,21864.37,,,3048.59,,,,44751.36,,34680.92,,,,,32910.57,,,,,,,,,291090.38,,3757.21,24800.01,,144468.48,,419.69,,
2016-07-23,,24675.38,,,,18070.73,,,3494.75,,,,35873.55,,31795.39,,,,,29325.21,,,,,,,,,276616.35,,4073.52,24949.36,,117316.76,,348.3,,
2016-07-24,,23157.51,,,,15416.48,,,3725.59,,,,40553.17,,30351.06,,,,,25237.46,,,,,,,,,274212.38,,4160.57,20557.31,,108234.2,,364.28,,
2016-07-25,,24756.66,,,,23393.22,,,4140.86,,,,46811.94,,37284.35,,,,,30547.41,,,,,,,,,290028.04,,4331.94,26689.69,,136625.35,,288.55,,
2016-07-26,,24785.77,,,,24375.24,,,4328.72,,,,52332.3,,39881.74,,,,,31832.61,,,,,,,,,289903.34,,6505.9,26598.04,,126202.38,,339.79,,
2016-07-27,,25095.66,,,,21085.13,,,4186.35,,,,53477.08,,37676.45,,,,,31053.7,,,,,,,,,285809.88,,6892.33,26089.35,,130295.8,,365.72,,
2016-07-28,,24485.47,,,,20075.19,,,4885.17,,,,65146.25,,34820.95,,,,,27306.66,,,,,,,,,279044.25,,6565.65,27419.32,,136332.03,,324.27,,
2016-07-29,,24641.2,,,,20545.25,,,5098.51,,,,63310.4,,34515.76,,,,,28760.4,,,,,,,,,285370.56,,8507.93,24315.81,,132552.6,,451.57,,
2016-07-30,,22232.16,,,,15524.64,,,4194.82,,,,47192.85,,28984.56,,,,,22804.48,,,,,,,,,269805.98,,4914.24,18943.55,,89484.82,,398.67,,
2016-07-31,,22268.01,,,,13508.14,,,4273.61,,,,42134.19,,27295.45,,,,,21363.34,,,,,,,,,257273.09,,3734.08,16346.57,,83976.74,,548.28,,
2016-08-01,,23721.89,,,,19056.28,,,4567.97,,,,53357.1,,32241.99,,,,,26733.49,,,,,,,,,274528.83,,5190.59,20088.93,,117108.45,,533.39,,
2016-08-02,,23026.97,,,,22667.21,,,4550.66,,,,61985.19,,31053.17,,,,,26822.81,,,,,,,,,295000.63,,5632.32,20147.08,,130006.43,,393.86,,
2016-08-03,,21892.97,,,,20022.36,,,5520.62,,,,63772.0,,30201.68,,,,,25272.43,,,,,,,,,291038.38,,7058.07,17931.47,,116411.5,,558.78,,
2016-08-04,,23218.63,,,,23510.53,,,4916.07,,,,55907.09,,29627.97,,,,,27714.32,,,,,,,,,291691.08,,3673.91,18303.29,,113680.58,,523.92,,
2016-08-05,,24710.93,,,,24021.67,,,3913.37,,,,50148.33,,27106.08,,,,,23632.43,,,,,,,,,293812.87,,2905.54,17000.04,,129261.68,,413.48,,
2016-08-06,,21026.09,,,,16959.72,,,4027.64,,,,46537.24,,26321.16,,,,,20707.75,,,,,,,,,253003.98,,2024.6,11946.93,,96351.24,,274.25,,
2016-08-07,,17281.59,,,,12924.46,,,4595.48,,,,43282.72,,24782.4,,,,,18201.03,,,,,,,,,238221.5,,2220.17,9334.33,,103459.95,,446.31,,
2016-08-08,,19374.45,,,,16619.74,,,5848.33,,,,59728.05,,27433.61,,,,,20563.46,,,,,,,,,248181.77,,5982.82,17568.24,,94601.21,,562.81,,
2016-08-09,,20774.13,,,,18505.84,,,5308.13,,,,50727.43,,29402.51,,,,,22501.62,,,,,,,,,275967.26,,4061.25,21309.69,,110243.27,,437.93,,
2016-08-10,,22562.07,,,,17963.66,,,5109.64,,,,41806.25,,29661.17,,,,,22518.51,,,,,,,,,299233.14,,2425.53,20876.57,,120759.3,,546.21,,
2016-08-11,,21975.59,,,,15737.39,,,4822.89,,,,52697.93,,29169.02,,,,,24479.31,,,,,,,,,301201.83,,2438.63,18105.25,,126689.9,,467.53,,
2016-08-12,,22960.88,,,,15604.81,,,5487.83,,,,68932.52,,31052.22,,,,,23486.19,,,,,,,,,286358.35,,4011.21,13790.19,,119866.39,,313.95,,
2016-08-13,,18939.36,,,,14130.92,,,4540.22,,,,50587.07,,26038.87,,,,,21436.82,,,,,,,,,251709.66,,3980.32,9970.72,,102761.1,,276.86,,
2016-08-14,,17539.96,,,,12148.93,,,4421.29,,,,40203.82,,22112.47,,,,,19131.72,,,,,,,,,259156.43,,2835.66,10210.34,,106818.43,,324.72,,
2016-08-15,,20737.41,,,,16380.63,,,4531.51,,,,49447.27,,26279.98,,,,,19448.76,,,,,,,,,281467.16,,4637.37,12814.26,,134768.01,,461.23,,
2016-08-16,,20946.52,,,,20450.88,,,4379.59,,,,56635.89,,28966.23,,,,,20824.27,,,,,,,,,291293.68,,3635.0,18250.28,,129631.38,,487.57,,
2016-08-17,,22651.92,,,,21721.71,,,5093.46,,,,48784.34,,25929.38,,,,,17958.28,,,,,,,,,287015.72,,2714.74,19584.5,,138359.53,,379.47,,
2016-08-18,,23390.69,,,,18156.37,,,4642.51,,,,52414.5,,28825.59,,,,,18425.16,,,,,,,,,293760.65,,5196.63,23418.57,,135956.89,,463.54,,
2016-08-19,,24693.4,,,,20193.85,,,3358.88,,,,51750.86,,28184.61,,,,,20113.57,,,,,,,,,293880.72,,2513.65,21551.41,,146181.42,,471.62,,
2016-08-20,,18233.36,,,,15981.53,,,2498.15,,,,40663.73,,24147.68,,,,,17281.63,,,,,,,,,264521.98,,2352.71,17572.31,,118015.89,,323.03,,
2016-08-21,,17921.54,,,,14999.82,,,2420.84,,,,37298.63,,21117.48,,,,,17692.11,,,,,,,,,253349.73,,2373.22,13798.82,,114893.72,,309.57,,
2016-08-22,,21502.92,,,,21283.61,,,3033.72,,,,49912.37,,25672.65,,,,,18879.14,,,,,,,,,289898.01,,3512.76,19558.98,,150799.91,,437.44,,
2016-08-23,,21914.78,,,,21726.8,,,3024.6,,,,51443.6,,31845.58,,,,,20688.9,,,,,,,,,300723.16,,2755.24,18462.14,,156260.04,,443.33,,
2016-08-24,,19513.11,,,,22277.55,,,2844.73,,,,50617.29,,34550.06,,,,,21606.76,,,,,,,,,292431.91,,3870.51,21327.51,,160416.84,,584.59,,
2016-08-25,,18949.21,,,,26908.92,,,3112.02,,,,50921.62,,39915.31,,,,,20756.78,,,,,,,,,299903.74,,4577.59,21225.91,,146751.32,,552.94,,
2016-08-26,,18581.04,,,,32790.29,,,2548.51,,,,54314.64,,40302.01,,,,,20164.55,,,,,,,,,286268.07,,6317.39,22406.15,,138105.26,,507.0,,
2016-08-27,,14428.38,,,,33065.76,,,2354.99,,,,47508.98,,30594.73,,,,,19036.76,,,,,,,,,270771.74,,5771.08,20546.0,,114920.9,,368.01,,
2016-08-28,,12620.81,,,,32544.75,,,3715.27,,,,38857.77,,26023.15,,,,,20890.11,,,,,,,,,276519.91,,4367.43,20132.5,,131477.68,,357.84,,
2016-08-29,,20598.51,,,,39572.78,,,3793.77,,,,49288.71,,38138.86,,,,,24336.04,,,,,,,,,298787.69,,5870.87,26748.56,,151223.13,,583.0,,
2016-08-30,,17526.17,,,,39863.43,,,2962.26,,,,51279.48,,33120.19,,,,,27186.8,,,,,,,,,303400.58,,5653.13,25768.08,,160991.99,,474.46,,
2016-08-31,,19185.78,,,,39393.01,,,3070.5,,,,53372.33,,38710.1,,,,,26076.28,,,,,,,,,300731.47,,3688.5,22893.38,,153936.28,,562.58,,
2016-09-01,,17779.95,,,,37440.6,,,3060.33,,,,56867.95,,36948.08,,,,,26658.34,,,,,,,,,304664.59,,4867.89,25476.48,,154865.11,,529.44,,
2016-09-02,,15999.81,,,,37325.9,,,2238.34,,,,60540.66,,33361.9,,,,,26117.82,,,,,,,,,310942.15,,6570.65,23734.2,,156679.48,,336.93,,
2016-09-03,,13269.14,,,,33443.38,,,1920.26,,,,44649.07,,28652.5,,,,,17999.73,,,,,,,,,301400.09,,6383.38,16121.44,,132433.2,,341.19,,
2016-09-04,,13311.55,,,,28857.99,,,2279.03,,,,46421.0,,26766.78,,,,,16291.72,,,,,,,,,290644.89,,6984.96,14971.37,,128827.71,,472.61,,
2016-09-05,,21356.67,,,,42893.42,,,2547.15,,,,71061.58,,37121.62,,,,,24146.63,,,,,,,,,310483.25,,12564.64,20226.27,,175126.73,,753.54,,
2016-09-06,,17052.37,,,,41180.95,,,2710.02,,,,68897.53,,38537.74,,,,,22620.22,,,,,,,,,313012.7,,9849.72,22755.68,,152672.66,,416.31,,
2016-09-07,,16605.82,,,,41072.9,,,3309.37,,,,54387.19,,35914.29,,,,,22776.31,,,,,,,,,312920.92,,8453.8,22492.13,,150071.88,,457.12,,
2016-09-08,,17317.71,,,,41558.26,,,3478.77,,,,41860.22,,35218.07,,,,,23017.29,,,,,,,,,323451.69,,5334.79,21535.0,,164761.79,,462.51,,
2016-09-09,,15885.83,,,,42980.83,,,2967.33,,,,44424.29,,35139.56,,,,,21882.43,,,,,,,,,316265.44,,7041.57,20773.55,,165522.85,,359.05,,
2016-09-10,,12770.74,,,,35220.1,,,2315.86,,,,32600.99,,23974.03,,,,,14980.81,,,,,,,,,298533.72,,3398.41,17074.91,,141154.77,,344.43,,
2016-09-11,,11569.43,,,,31822.6,,,2226.38,,,,32167.47,,22856.14,,,,,15054.72,,,,,,,,,286373.25,,3912.36,15234.52,,125175.91,,425.77,,
2016-09-12,,15311.67,,,,47558.99,,,2924.3,,,,40883.26,,34163.16,,,,,21620.57,,,,,,,,,316894.81,,6573.83,20259.12,,163976.05,,423.6,,
2016-09-13,,15658.87,,,,48026.68,,,3005.84,,,,35405.56,,37976.47,,,,,21323.75,,,,,,,,,330146.69,,5187.18,21398.78,,166817.32,,617.6,,
2016-09-14,,13352.96,,,,44869.18,,,2850.05,,,,36563.37,,33232.21,,,,,22925.62,,,,,,,,,326473.29,,5439.09,20682.13,,163291.95,,649.2,,
2016-09-15,,14168.76,,,,43227.84,,,2917.5,,,,35639.04,,27756.57,,,,,22507.08,,,,,,,,,331249.72,,3839.44,20332.28,,161097.59,,460.43,,
2016-09-16,,16059.49,,,,39389.02,,,2328.7,,,,35186.49,,27338.8,,,,,20745.72,,,,,,,,,324450.84,,3297.57,19376.13,,150630.21,,587.09,,
2016-09-17,,13937.62,,,,23427.65,,,2434.92,,,,32755.79,,21769.86,,,,,16933.4,,,,,,,,,310121.92,,2010.75,14182.75,,135756.97,,446.92,,
2016-09-18,,10660.74,,,,17207.1,,,2349.01,,,,30746.58,,19066.11,,,,,11857.86,,,,,,,,,303761.39,,2114.06,11677.18,,139089.01,,365.73,,
2016-09-19,,15026.93,,,,25177.23,,,3261.14,,,,36374.4,,24470.92,,,,,16574.2,,,,,,,,,335209.01,,4567.42,20285.06,,166174.82,,639.61,,
2016-09-20,,14865.52,,,,27619.24,,,3600.46,,,,45350.61,,29780.53,,,,,17840.19,,,,,,,,,337308.77,,4788.2,18721.97,,169591.05,,824.04,,
2016-09-21,,14487.28,,,,26659.93,,,3092.14,,,,53597.08,,37425.78,,,,,16729.51,,,,,,,,,339217.31,,7941.24,17707.74,,167936.73,,651.27,,
2016-09-22,,13636.06,,,,25199.11,,,2997.95,,,,52644.82,,36456.42,,,,,16646.76,,,,,,,,,327530.1,,6270.6,18157.46,,164099.84,,699.21,,
2016-09-23,,12313.26,,,,22083.2,,,3329.56,,,,52479.51,,37616.03,,,,,16070.07,,,,,,,,,323226.27,,6546.28,17177.49,,155065.8,,617.81,,
2016-09-24,,9459.12,,,,12154.25,,,3260.82,,,,33170.59,,26443.88,,,,,11199.87,,,,,,,,,315690.09,,3598.2,12244.32,,137773.3,,396.93,,
2016-09-25,,9398.43,,,,11204.76,,,3173.73,,,,36090.3,,24783.36,,,,,11000.16,,,,,,,,,275499.93,,4734.81,11864.63,,124188.26,,347.61,,
2016-09-26,,12896.88,,,,22865.22,,,3365.68,,,,43261.52,,46629.7,,,,,16216.74,,,,,,,,,324168.72,,7966.62,15117.05,,164433.36,,471.29,,
2016-09-27,,10633.04,,,,21774.87,,,3348.84,,,,35359.39,,45948.06,,,,,16133.83,,,,,,,,,305139.58,,6779.92,15890.93,,153218.33,,533.01,,
2016-09-28,,9808.08,,,,21304.26,,,2837.86,,,,38047.2,,40687.32,,,,,15444.09,,,,,,,,,275082.44,,7135.41,16502.06,,118714.0,,457.03,,
2016-09-29,,9708.84,,,,18692.62,,,2270.87,,,,38469.53,,34448.43,,,,,14808.6,,,,,,,,,268704.08,,7683.0,17060.44,,114727.83,,410.06,,
2016-09-30,,13119.0,,,,20990.27,,,2738.64,,,,39651.46,,36015.85,,,,,15113.89,,,,,,,,,291234.76,,7303.64,16499.31,,114207.81,,334.68,,
2016-10-01,,11035.64,,,,15839.34,,,2179.31,,,,32863.52,,23739.71,,,,,11635.02,,,,,,,,,308770.4,,5958.92,10734.79,,113969.53,,281.21,,
2016-10-02,,10029.41,,,,14413.03,,,2064.84,,,,33329.29,,19867.15,,,,,9479.95,,,,,,,,,309040.17,,5772.42,10327.17,,128043.03,,459.39,,
2016-10-03,,10018.49,,,,19826.36,,,1879.19,,,,43230.15,,27278.36,,,,,13348.06,,,,,,,,,325919.53,,7283.12,23616.95,,149668.33,,595.39,,
2016-10-04,,11178.07,,,,20054.16,,,1509.74,,,,51300.66,,24384.61,,,,,14713.43,,,,,,,,,323577.21,,7721.36,18396.15,,163309.13,,415.74,,
2016-10-05,,11798.15,,,,19620.12,,,1451.16,,,,50252.24,,25049.47,,,,,15042.6,,,,,,,,,326059.12,,6287.96,25898.06,,162818.87,,590.8,,
2016-10-06,,16098.98,,,,22242.7,,,2208.38,,,,53599.59,,34425.49,,,,,15924.74,,,,,,,,,327802.94,,6647.51,28299.66,,159192.01,,506.24,,
2016-10-07,,17573.59,,,,21418.93,,,3063.71,,,,54548.6,,40365.2,,,,,15455.76,,,,,,,,,333140.4,,5798.86,25390.24,,161585.37,,368.9,,
2016-10-08,,10943.14,,,,15953.26,,,1846.46,,,,30290.09,,20188.86,,,,,10366.99,,,,,,,,,323026.65,,3083.86,16294.63,,134593.85,,428.4,,
2016-10-09,,10086.9,,,,14277.85,,,1532.24,,,,33747.94,,19480.26,,,,,8048.45,,,,,,,,,331491.87,,3018.48,15917.22,,143791.78,,368.56,,
2016-10-10,,15253.5,,,,21869.07,,,2174.4,,,,56249.64,,33108.6,,,,,16873.68,,,,,,,,,362134.03,,6545.16,30217.17,,173305.46,,452.93,,
2016-10-11,,11890.18,,,,27269.2,,,1703.63,,,,51760.42,,36960.81,,,,,21156.14,,,,,,,,,369294.85,,5618.59,27289.57,,176316.89,,532.13,,
2016-10-12,,12317.03,,,,30559.22,,,1844.02,,,,44073.12,,38361.98,,,,,18080.66,,,,,,,,,374716.44,,4269.43,26592.05,,180059.0,,522.88,,
2016-10-13,,10878.21,,,,30482.12,,,2030.19,,,,49202.43,,41398.91,,,,,20335.8,,,,,,,,,370462.03,,4915.04,25300.32,,179029.77,,499.26,,
2016-10-14,,10627.26,,,,29491.4,,,1952.98,,,,38605.96,,39198.35,,,,,20926.05,,,,,,,,,349194.0,,3176.1,21099.82,,163754.0,,430.56,,
2016-10-15,,11120.16,,,,18436.98,,,2236.03,,,,30062.02,,26540.96,,,,,11664.4,,,,,,,,,330614.14,,2171.6,16092.68,,122758.91,,463.52,,
2016-10-16,,10982.71,,,,18046.57,,,2239.03,,,,36514.88,,23062.58,,,,,10023.68,,,,,,,,,352384.2,,3226.98,13885.21,,116351.67,,373.18,,
2016-10-17,,16707.55,,,,26288.02,,,2619.13,,,,67619.23,,32413.56,,,,,16373.43,,,,,,,,,365451.42,,6777.65,22537.05,,157051.34,,504.26,,
2016-10-18,,12927.19,,,,24856.88,,,1800.64,,,,64653.69,,31215.45,,,,,14937.33,,,,,,,,,364947.22,,7221.25,25051.26,,161073.5,,355.41,,
2016-10-19,,10902.82,,,,28815.56,,,1491.81,,,,56996.96,,38015.31,,,,,15090.86,,,,,,,,,362609.46,,6161.2,25670.51,,166919.99,,368.42,,
2016-10-20,,10932.6,,,,28377.78,,,1845.52,,,,51486.2,,45723.24,,,,,17210.42,,,,,,,,,371660.73,,5397.73,23327.24,,166965.07,,337.17,,
2016-10-21,,11991.82,,,,27465.39,,,2340.48,,,,56797.93,,37437.71,,,,,13774.22,,,,,,,,,375362.64,,5429.65,21696.48,,160194.88,,471.07,,
2016-10-22,,9870.93,,,,16506.92,,,2345.83,,,,47849.5,,25840.44,,,,,10709.26,,,,,,,,,369395.92,,4174.23,13312.56,,120951.38,,509.54,,
2016-10-23,,9289.43,,,,16171.05,,,2356.55,,,,33589.43,,17571.68,,,,,8892.79,,,,,,,,,366868.96,,3473.32,12902.53,,114297.07,,483.71,,
2016-10-24,,13585.93,,,,21679.71,,,1875.14,,,,58489.1,,33166.77,,,,,15497.01,,,,,,,,,396573.76,,6992.49,22913.31,,163023.72,,364.97,,
2016-10-25,,16025.84,,,,26032.49,,,2461.16,,,,64481.67,,30551.14,,,,,15649.66,,,,,,,,,406619.72,,7327.21,20614.36,,171439.35,,458.21,,
2016-10-26,,12160.99,,,,19008.5,,,1971.88,,,,63458.7,,24157.64,,,,,13747.53,,,,,,,,,390773.16,,7102.42,20931.14,,162130.1,,519.58,,
2016-10-27,,8766.11,,,,15479.69,,,1797.26,,,,55762.13,,20960.26,,,,,13693.39,,,,,,,,,345937.76,,6569.29,23104.83,,142837.55,,697.57,,
2016-10-28,,8372.35,,,,14091.04,,,1612.85,,,,54509.95,,22099.13,,,,,11835.36,,,,,,,,,314932.59,,6743.28,25342.31,,122141.38,,695.74,,
2016-10-29,,6389.51,,,,13499.99,,,916.41,,,,38126.28,,16445.45,,,,,8270.42,,,,,,,,,302115.58,,5151.59,17173.98,,100822.31,,421.72,,
2016-10-30,,6571.75,,,,10200.07,,,1119.64,,,,31240.62,,13376.15,,,,,8403.94,,,,,,,,,358798.67,,4331.58,17402.03,,120889.14,,623.84,,
2016-10-31,,7584.11,,,,11568.51,,,1710.61,,,,30081.23,,13860.39,,,,,11080.67,,,,,,,,,383335.77,,5350.14,27804.36,,161590.51,,762.22,,
2016-11-01,,6718.64,,,,11020.56,,,1843.25,,,,37603.19,,11558.9,,,,,8711.54,,,,,,,,,359165.45,,5337.39,19626.54,,140157.29,,534.5,,
2016-11-02,,7004.18,,,,13396.4,,,1646.59,,,,49587.03,,16064.51,,,,,13764.29,,,,,,,,,388325.31,,9278.6,22333.17,,145524.67,,422.97,,
2016-11-03,,10838.76,,,,17642.74,,,1899.92,,,,50780.27,,22233.14,,,,,14375.49,,,,,,,,,419233.67,,7069.03,25489.39,,170740.73,,524.19,,
2016-11-04,,8296.85,,,,19747.17,,,1713.12,,,,47896.25,,19743.53,,,,,14928.47,,,,,,,,,418697.66,,7788.29,21818.42,,164276.64,,507.16,,
